Image,Row,Col,Pixel_X,Pixel_Y,Northing,Easting,Average_NDVI,Vegetation_Ratio,Status,Latitude,Longitude
jpr_20240528_AB01_MS_aligned_sun-all,16,25,1632,907,4300341.724795757,621376.7849464986,0.56789196,0.8386363636363636,HEALTHY,38.843523761078735,-7.601392336299441
jpr_20240528_AB01_MS_aligned_sun-all,16,26,1696,907,4300341.724795757,621379.9849464794,0.53513825,0.8210227272727273,HEALTHY,38.843523319619024,-7.601355473371906
jpr_20240528_AB01_MS_aligned_sun-all,16,27,1760,907,4300341.724795757,621383.1849464604,0.53338873,0.7678977272727273,HEALTHY,38.84352287814769,-7.60131861044518
jpr_20240528_AB01_MS_aligned_sun-all,16,28,1824,907,4300341.724795757,621386.3849464413,0.56282926,0.8159090909090909,HEALTHY,38.84352243666472,-7.601281747519261
jpr_20240528_AB01_MS_aligned_sun-all,16,29,1888,907,4300341.724795757,621389.5849464221,0.54813427,0.778125,HEALTHY,38.843521995170136,-7.601244884594151
jpr_20240528_AB01_MS_aligned_sun-all,16,30,1952,907,4300341.724795757,621392.784946403,0.54557747,0.8198863636363637,HEALTHY,38.84352155366392,-7.60120802166985
jpr_20240528_AB01_MS_aligned_sun-all,16,31,2016,907,4300341.724795757,621395.9849463839,0.55621,0.8039772727272727,HEALTHY,38.84352111214606,-7.6011711587463555
jpr_20240528_AB01_MS_aligned_sun-all,16,32,2080,907,4300341.724795757,621399.1849463647,0.54368424,0.8227272727272728,HEALTHY,38.843520670616584,-7.601134295823671
jpr_20240528_AB01_MS_aligned_sun-all,16,33,2144,907,4300341.724795757,621402.3849463456,0.5334199,0.7806818181818181,HEALTHY,38.843520229075466,-7.601097432901795
jpr_20240528_AB01_MS_aligned_sun-all,16,34,2208,907,4300341.724795757,621405.5849463266,0.5255166,0.7789772727272727,HEALTHY,38.84351978752273,-7.601060569980726
jpr_20240528_AB01_MS_aligned_sun-all,16,35,2272,907,4300341.724795757,621408.7849463074,0.5390336,0.7900568181818182,HEALTHY,38.843519345958356,-7.601023707060467
jpr_20240528_AB01_MS_aligned_sun-all,16,36,2336,907,4300341.724795757,621411.9849462883,0.54171664,0.8011363636363636,HEALTHY,38.84351890438237,-7.6009868441410156
jpr_20240528_AB01_MS_aligned_sun-all,16,37,2400,907,4300341.724795757,621415.1849462691,0.59586996,0.8107954545454545,HEALTHY,38.84351846279475,-7.600949981222372
jpr_20240528_AB01_MS_aligned_sun-all,16,38,2464,907,4300341.724795757,621418.38494625,0.53821266,0.8244318181818182,HEALTHY,38.843518021195486,-7.600913118304538
jpr_20240528_AB01_MS_aligned_sun-all,16,39,2528,907,4300341.724795757,621421.5849462309,0.56151843,0.8071022727272728,HEALTHY,38.8435175795846,-7.600876255387513
jpr_20240528_AB01_MS_aligned_sun-all,16,40,2592,907,4300341.724795757,621424.7849462117,0.5737452,0.9556818181818182,HEALTHY,38.84351713796209,-7.600839392471297
jpr_20240528_AB01_MS_aligned_sun-all,16,41,2656,907,4300341.724795757,621427.9849461927,0.5722157,0.8928977272727273,HEALTHY,38.84351669632796,-7.600802529555886
jpr_20240528_AB01_MS_aligned_sun-all,16,42,2720,907,4300341.724795757,621431.1849461736,0.54904145,0.9514204545454544,HEALTHY,38.843516254682186,-7.600765666641287
jpr_20240528_AB01_MS_aligned_sun-all,16,43,2784,907,4300341.724795757,621434.3849461544,0.56101227,0.9096590909090908,HEALTHY,38.84351581302479,-7.600728803727495
jpr_20240528_AB01_MS_aligned_sun-all,16,44,2848,907,4300341.724795757,621437.5849461353,0.5527185,0.8880681818181818,HEALTHY,38.84351537135575,-7.600691940814514
jpr_20240528_AB01_MS_aligned_sun-all,16,45,2912,907,4300341.724795757,621440.7849461162,0.5652445,0.9673295454545454,HEALTHY,38.843514929675095,-7.600655077902341
jpr_20240528_AB01_MS_aligned_sun-all,16,46,2976,907,4300341.724795757,621443.984946097,0.5557085,0.9125,HEALTHY,38.843514487982816,-7.600618214990976
jpr_20240528_AB01_MS_aligned_sun-all,16,47,3040,907,4300341.724795757,621447.184946078,0.55886453,0.8701704545454545,HEALTHY,38.8435140462789,-7.600581352080417
jpr_20240528_AB01_MS_aligned_sun-all,17,3,224,962,4300338.974986787,621306.3849469193,0.50758874,0.7556818181818182,HEALTHY,38.84350869746528,-7.602203805699641
jpr_20240528_AB01_MS_aligned_sun-all,17,4,288,962,4300338.974986787,621309.5849469001,0.54721963,0.9386363636363636,HEALTHY,38.843508256261785,-7.602166942767103
jpr_20240528_AB01_MS_aligned_sun-all,17,5,352,962,4300338.974986787,621312.784946881,0.48905197,0.938068181818182,HEALTHY,38.84350781504668,-7.602130079835375
jpr_20240528_AB01_MS_aligned_sun-all,17,6,416,962,4300338.974986787,621315.9849468619,0.5030192,0.8349431818181818,HEALTHY,38.843507373819946,-7.602093216904453
jpr_20240528_AB01_MS_aligned_sun-all,17,7,480,962,4300338.974986787,621319.1849468428,0.4973478,0.8071022727272728,HEALTHY,38.84350693258157,-7.602056353974338
jpr_20240528_AB01_MS_aligned_sun-all,17,8,544,962,4300338.974986787,621322.3849468237,0.54244703,0.8096590909090909,HEALTHY,38.84350649133157,-7.6020194910450325
jpr_20240528_AB01_MS_aligned_sun-all,17,9,608,962,4300338.974986787,621325.5849468046,0.4951037,0.8366477272727273,HEALTHY,38.84350605006993,-7.6019826281165335
jpr_20240528_AB01_MS_aligned_sun-all,17,10,672,962,4300338.974986787,621328.7849467854,0.5740626,0.8193181818181818,HEALTHY,38.84350560879668,-7.6019457651888445
jpr_20240528_AB01_MS_aligned_sun-all,17,11,736,962,4300338.974986787,621331.9849467663,0.6189563,0.7338068181818181,HEALTHY,38.843505167511786,-7.601908902261962
jpr_20240528_AB01_MS_aligned_sun-all,17,12,800,962,4300338.974986787,621335.1849467471,0.51788974,0.8519886363636363,HEALTHY,38.84350472621528,-7.6018720393358885
jpr_20240528_AB01_MS_aligned_sun-all,17,13,864,962,4300338.974986787,621338.3849467281,0.4900866,0.7775568181818182,HEALTHY,38.843504284907134,-7.601835176410621
jpr_20240528_AB01_MS_aligned_sun-all,17,14,928,962,4300338.974986787,621341.584946709,0.4972432,0.8107954545454545,HEALTHY,38.84350384358736,-7.601798313486163
jpr_20240528_AB01_MS_aligned_sun-all,17,15,992,962,4300338.974986787,621344.7849466898,0.5308794,0.8099431818181818,HEALTHY,38.843503402255955,-7.601761450562513
jpr_20240528_AB01_MS_aligned_sun-all,17,16,1056,962,4300338.974986787,621347.9849466707,0.55617005,0.7494318181818181,HEALTHY,38.84350296091293,-7.601724587639671
jpr_20240528_AB01_MS_aligned_sun-all,17,17,1120,962,4300338.974986787,621351.1849466516,0.51526654,0.7957386363636364,HEALTHY,38.843502519558264,-7.601687724717637
jpr_20240528_AB01_MS_aligned_sun-all,17,18,1184,962,4300338.974986787,621354.3849466324,0.5146058,0.7613636363636364,HEALTHY,38.843502078191975,-7.601650861796411
jpr_20240528_AB01_MS_aligned_sun-all,17,19,1248,962,4300338.974986787,621357.5849466133,0.5408877,0.8053977272727273,HEALTHY,38.84350163681406,-7.601613998875995
jpr_20240528_AB01_MS_aligned_sun-all,17,20,1312,962,4300338.974986787,621360.7849465943,0.553591,0.775,HEALTHY,38.843501195424516,-7.601577135956385
jpr_20240528_AB01_MS_aligned_sun-all,17,21,1376,962,4300338.974986787,621363.9849465751,0.4706584,0.9377840909090908,HEALTHY,38.84350075402333,-7.601540273037582
jpr_20240528_AB01_MS_aligned_sun-all,17,22,1440,962,4300338.974986787,621367.184946556,0.41363233,1.0,HEALTHY,38.843500312610544,-7.601503410119591
jpr_20240528_AB01_MS_aligned_sun-all,17,23,1504,962,4300338.974986787,621370.3849465369,0.4197351,1.0,HEALTHY,38.8434998711861,-7.601466547202405
jpr_20240528_AB01_MS_aligned_sun-all,17,24,1568,962,4300338.974986787,621373.5849465177,0.46384573,1.0,HEALTHY,38.84349942975003,-7.601429684286028
jpr_20240528_AB01_MS_aligned_sun-all,17,25,1632,962,4300338.974986787,621376.7849464986,0.51688445,0.9875,HEALTHY,38.84349898830235,-7.60139282137046
jpr_20240528_AB01_MS_aligned_sun-all,17,26,1696,962,4300338.974986787,621379.9849464794,0.55453676,0.8664772727272727,HEALTHY,38.84349854684304,-7.6013559584557004
jpr_20240528_AB01_MS_aligned_sun-all,17,27,1760,962,4300338.974986787,621383.1849464604,0.5515507,0.7553977272727272,HEALTHY,38.843498105372085,-7.601319095541746
jpr_20240528_AB01_MS_aligned_sun-all,17,28,1824,962,4300338.974986787,621386.3849464413,0.5610177,0.78125,HEALTHY,38.84349766388951,-7.601282232628604
jpr_20240528_AB01_MS_aligned_sun-all,17,29,1888,962,4300338.974986787,621389.5849464221,0.5281917,0.8005681818181818,HEALTHY,38.8434972223953,-7.601245369716269
jpr_20240528_AB01_MS_aligned_sun-all,17,30,1952,962,4300338.974986787,621392.784946403,0.54471093,0.8096590909090909,HEALTHY,38.84349678088946,-7.601208506804742
jpr_20240528_AB01_MS_aligned_sun-all,17,31,2016,962,4300338.974986787,621395.9849463839,0.5501534,0.8306818181818182,HEALTHY,38.843496339372,-7.6011716438940224
jpr_20240528_AB01_MS_aligned_sun-all,17,32,2080,962,4300338.974986787,621399.1849463647,0.52631426,0.7798295454545454,HEALTHY,38.84349589784291,-7.601134780984113
jpr_20240528_AB01_MS_aligned_sun-all,17,33,2144,962,4300338.974986787,621402.3849463456,0.5527326,0.7863636363636364,HEALTHY,38.843495456302186,-7.601097918075011
jpr_20240528_AB01_MS_aligned_sun-all,17,34,2208,962,4300338.974986787,621405.5849463266,0.5043968,0.8514204545454546,HEALTHY,38.843495014749834,-7.601061055166717
jpr_20240528_AB01_MS_aligned_sun-all,17,35,2272,962,4300338.974986787,621408.7849463074,0.5306883,0.8065340909090909,HEALTHY,38.84349457318586,-7.601024192259233
jpr_20240528_AB01_MS_aligned_sun-all,17,36,2336,962,4300338.974986787,621411.9849462883,0.5645464,0.7661931818181819,HEALTHY,38.84349413161025,-7.600987329352557
jpr_20240528_AB01_MS_aligned_sun-all,17,37,2400,962,4300338.974986787,621415.1849462691,0.5554137,0.8144886363636363,HEALTHY,38.84349369002302,-7.600950466446688
jpr_20240528_AB01_MS_aligned_sun-all,17,38,2464,962,4300338.974986787,621418.38494625,0.5542968,0.7681818181818182,HEALTHY,38.843493248424146,-7.600913603541629
jpr_20240528_AB01_MS_aligned_sun-all,17,39,2528,962,4300338.974986787,621421.5849462309,0.55331886,0.7997159090909091,HEALTHY,38.84349280681365,-7.6008767406373785
jpr_20240528_AB01_MS_aligned_sun-all,17,40,2592,962,4300338.974986787,621424.7849462117,0.56216633,0.8539772727272728,HEALTHY,38.84349236519153,-7.600839877733937
jpr_20240528_AB01_MS_aligned_sun-all,17,41,2656,962,4300338.974986787,621427.9849461927,0.544221,0.9275568181818182,HEALTHY,38.84349192355778,-7.600803014831301
jpr_20240528_AB01_MS_aligned_sun-all,17,42,2720,962,4300338.974986787,621431.1849461736,0.559688,0.8795454545454545,HEALTHY,38.84349148191239,-7.600766151929477
jpr_20240528_AB01_MS_aligned_sun-all,17,43,2784,962,4300338.974986787,621434.3849461544,0.5332351,0.8548295454545455,HEALTHY,38.843491040255394,-7.600729289028461
jpr_20240528_AB01_MS_aligned_sun-all,17,44,2848,962,4300338.974986787,621437.5849461353,0.5610878,0.9914772727272728,HEALTHY,38.84349059858675,-7.600692426128253
jpr_20240528_AB01_MS_aligned_sun-all,17,45,2912,962,4300338.974986787,621440.7849461162,0.51404697,0.8732954545454545,HEALTHY,38.843490156906476,-7.6006555632288535
jpr_20240528_AB01_MS_aligned_sun-all,17,46,2976,962,4300338.974986787,621443.984946097,0.5408893,0.8863636363636364,HEALTHY,38.84348971521459,-7.600618700330264
jpr_20240528_AB01_MS_aligned_sun-all,17,47,3040,962,4300338.974986787,621447.184946078,0.55574024,0.9261363636363636,HEALTHY,38.843489273511054,-7.600581837432482
jpr_20240528_AB01_MS_aligned_sun-all,17,48,3104,962,4300338.974986787,621450.3849460589,0.56479144,0.9130681818181818,HEALTHY,38.84348883179591,-7.6005449745355085
jpr_20240528_AB01_MS_aligned_sun-all,17,49,3168,962,4300338.974986787,621453.5849460397,0.5371219,0.5443181818181818,HEALTHY,38.843488390069126,-7.600508111639344
jpr_20240528_AB01_MS_aligned_sun-all,18,3,224,1017,4300336.225177816,621306.3849469193,0.52246535,0.8909090909090909,HEALTHY,38.84348392468025,-7.602204290489016
jpr_20240528_AB01_MS_aligned_sun-all,18,4,288,1017,4300336.225177816,621309.5849469001,0.5268432,0.9482954545454544,HEALTHY,38.84348348347715,-7.6021674275692535
jpr_20240528_AB01_MS_aligned_sun-all,18,5,352,1017,4300336.225177816,621312.784946881,0.51049525,0.9286931818181818,HEALTHY,38.84348304226242,-7.602130564650299
jpr_20240528_AB01_MS_aligned_sun-all,18,6,416,1017,4300336.225177816,621315.9849468619,0.5218175,0.8576704545454545,HEALTHY,38.843482601036065,-7.602093701732152
jpr_20240528_AB01_MS_aligned_sun-all,18,7,480,1017,4300336.225177816,621319.1849468428,0.4881557,0.7869318181818182,HEALTHY,38.843482159798086,-7.6020568388148115
jpr_20240528_AB01_MS_aligned_sun-all,18,8,544,1017,4300336.225177816,621322.3849468237,0.5425695,0.756534090909091,HEALTHY,38.84348171854847,-7.602019975898282
jpr_20240528_AB01_MS_aligned_sun-all,18,9,608,1017,4300336.225177816,621325.5849468046,0.4961641,0.8394886363636364,HEALTHY,38.843481277287225,-7.601983112982558
jpr_20240528_AB01_MS_aligned_sun-all,18,10,672,1017,4300336.225177816,621328.7849467854,0.52864546,0.7647727272727273,HEALTHY,38.84348083601436,-7.601946250067644
jpr_20240528_AB01_MS_aligned_sun-all,18,11,736,1017,4300336.225177816,621331.9849467663,0.53193164,0.7798295454545454,HEALTHY,38.843480394729866,-7.601909387153536
jpr_20240528_AB01_MS_aligned_sun-all,18,12,800,1017,4300336.225177816,621335.1849467471,0.5046067,0.8073863636363636,HEALTHY,38.84347995343374,-7.601872524240237
jpr_20240528_AB01_MS_aligned_sun-all,18,13,864,1017,4300336.225177816,621338.3849467281,0.5183266,0.8207386363636363,HEALTHY,38.84347951212598,-7.601835661327745
jpr_20240528_AB01_MS_aligned_sun-all,18,14,928,1017,4300336.225177816,621341.584946709,0.50608313,0.8633522727272728,HEALTHY,38.84347907080659,-7.601798798416062
jpr_20240528_AB01_MS_aligned_sun-all,18,15,992,1017,4300336.225177816,621344.7849466898,0.52951396,0.7403409090909091,HEALTHY,38.843478629475584,-7.601761935505187
jpr_20240528_AB01_MS_aligned_sun-all,18,16,1056,1017,4300336.225177816,621347.9849466707,0.52712905,0.9272727272727272,HEALTHY,38.84347818813294,-7.60172507259512
jpr_20240528_AB01_MS_aligned_sun-all,18,17,1120,1017,4300336.225177816,621351.1849466516,0.5118924,0.7982954545454546,HEALTHY,38.84347774677867,-7.601688209685861
jpr_20240528_AB01_MS_aligned_sun-all,18,18,1184,1017,4300336.225177816,621354.3849466324,0.5179102,0.8670454545454546,HEALTHY,38.84347730541276,-7.60165134677741
jpr_20240528_AB01_MS_aligned_sun-all,18,19,1248,1017,4300336.225177816,621357.5849466133,0.5658234,0.8514204545454546,HEALTHY,38.843476864035225,-7.601614483869768
jpr_20240528_AB01_MS_aligned_sun-all,18,20,1312,1017,4300336.225177816,621360.7849465943,0.57438254,0.8252840909090909,HEALTHY,38.84347642264608,-7.601577620962931
jpr_20240528_AB01_MS_aligned_sun-all,18,21,1376,1017,4300336.225177816,621363.9849465751,0.47265506,0.8832386363636363,HEALTHY,38.843475981245284,-7.601540758056904
jpr_20240528_AB01_MS_aligned_sun-all,18,22,1440,1017,4300336.225177816,621367.184946556,0.53950596,0.7775568181818182,HEALTHY,38.843475539832866,-7.601503895151686
jpr_20240528_AB01_MS_aligned_sun-all,18,23,1504,1017,4300336.225177816,621370.3849465369,0.48329315,0.9025568181818182,HEALTHY,38.84347509840883,-7.6014670322472755
jpr_20240528_AB01_MS_aligned_sun-all,18,24,1568,1017,4300336.225177816,621373.5849465177,0.4120903,0.9960227272727272,HEALTHY,38.84347465697316,-7.601430169343674
jpr_20240528_AB01_MS_aligned_sun-all,18,25,1632,1017,4300336.225177816,621376.7849464986,0.41584,1.0,HEALTHY,38.84347421552585,-7.601393306440881
jpr_20240528_AB01_MS_aligned_sun-all,18,26,1696,1017,4300336.225177816,621379.9849464794,0.48240355,0.9928977272727272,HEALTHY,38.843473774066915,-7.601356443538896
jpr_20240528_AB01_MS_aligned_sun-all,18,27,1760,1017,4300336.225177816,621383.1849464604,0.54779047,1.0,HEALTHY,38.84347333259635,-7.6013195806377185
jpr_20240528_AB01_MS_aligned_sun-all,18,28,1824,1017,4300336.225177816,621386.3849464413,0.55202276,0.8596590909090909,HEALTHY,38.843472891114175,-7.601282717737349
jpr_20240528_AB01_MS_aligned_sun-all,18,29,1888,1017,4300336.225177816,621389.5849464221,0.5575487,0.7826704545454546,HEALTHY,38.84347244962036,-7.601245854837789
jpr_20240528_AB01_MS_aligned_sun-all,18,30,1952,1017,4300336.225177816,621392.784946403,0.6036624,0.7917613636363636,HEALTHY,38.84347200811491,-7.601208991939036
jpr_20240528_AB01_MS_aligned_sun-all,18,31,2016,1017,4300336.225177816,621395.9849463839,0.55016345,0.7431818181818182,HEALTHY,38.843471566597835,-7.601172129041092
jpr_20240528_AB01_MS_aligned_sun-all,18,32,2080,1017,4300336.225177816,621399.1849463647,0.55904794,0.8051136363636363,HEALTHY,38.84347112506913,-7.601135266143957
jpr_20240528_AB01_MS_aligned_sun-all,18,33,2144,1017,4300336.225177816,621402.3849463456,0.56295246,0.7758522727272728,HEALTHY,38.8434706835288,-7.60109840324763
jpr_20240528_AB01_MS_aligned_sun-all,18,34,2208,1017,4300336.225177816,621405.5849463266,0.528131,0.8610795454545455,HEALTHY,38.843470241976824,-7.601061540352111
jpr_20240528_AB01_MS_aligned_sun-all,18,35,2272,1017,4300336.225177816,621408.7849463074,0.5251776,0.7985795454545455,HEALTHY,38.843469800413246,-7.601024677457401
jpr_20240528_AB01_MS_aligned_sun-all,18,36,2336,1017,4300336.225177816,621411.9849462883,0.5309854,0.8198863636363637,HEALTHY,38.84346935883802,-7.600987814563499
jpr_20240528_AB01_MS_aligned_sun-all,18,37,2400,1017,4300336.225177816,621415.1849462691,0.54465973,0.8011363636363636,HEALTHY,38.843468917251165,-7.600950951670407
jpr_20240528_AB01_MS_aligned_sun-all,18,38,2464,1017,4300336.225177816,621418.38494625,0.55912167,0.7795454545454545,HEALTHY,38.84346847565269,-7.600914088778122
jpr_20240528_AB01_MS_aligned_sun-all,18,39,2528,1017,4300336.225177816,621421.5849462309,0.5359867,0.8107954545454545,HEALTHY,38.843468034042594,-7.600877225886647
jpr_20240528_AB01_MS_aligned_sun-all,18,40,2592,1017,4300336.225177816,621424.7849462117,0.5346857,0.8125,HEALTHY,38.84346759242086,-7.60084036299598
jpr_20240528_AB01_MS_aligned_sun-all,18,41,2656,1017,4300336.225177816,621427.9849461927,0.53235686,0.8122159090909091,HEALTHY,38.84346715078749,-7.600803500106118
jpr_20240528_AB01_MS_aligned_sun-all,18,42,2720,1017,4300336.225177816,621431.1849461736,0.51333904,0.8275568181818181,HEALTHY,38.8434667091425,-7.600766637217069
jpr_20240528_AB01_MS_aligned_sun-all,18,43,2784,1017,4300336.225177816,621434.3849461544,0.5251971,0.8758522727272727,HEALTHY,38.84346626748588,-7.600729774328828
jpr_20240528_AB01_MS_aligned_sun-all,18,44,2848,1017,4300336.225177816,621437.5849461353,0.5325575,0.9559659090909092,HEALTHY,38.843465825817624,-7.600692911441396
jpr_20240528_AB01_MS_aligned_sun-all,18,45,2912,1017,4300336.225177816,621440.7849461162,0.54281145,0.8463068181818182,HEALTHY,38.84346538413775,-7.600656048554771
jpr_20240528_AB01_MS_aligned_sun-all,18,46,2976,1017,4300336.225177816,621443.984946097,0.5411947,0.852840909090909,HEALTHY,38.84346494244624,-7.600619185668955
jpr_20240528_AB01_MS_aligned_sun-all,18,47,3040,1017,4300336.225177816,621447.184946078,0.55899024,0.8681818181818182,HEALTHY,38.843464500743096,-7.600582322783947
jpr_20240528_AB01_MS_aligned_sun-all,18,48,3104,1017,4300336.225177816,621450.3849460589,0.56291527,0.865625,HEALTHY,38.84346405902834,-7.60054545989975
jpr_20240528_AB01_MS_aligned_sun-all,18,49,3168,1017,4300336.225177816,621453.5849460397,0.5402709,0.8130681818181819,HEALTHY,38.84346361730194,-7.6005085970163595
jpr_20240528_AB01_MS_aligned_sun-all,19,2,160,1072,4300333.475368845,621303.1849469384,0.49339485,0.6838068181818182,HEALTHY,38.843459593086166,-7.602241638185591
jpr_20240528_AB01_MS_aligned_sun-all,19,3,224,1072,4300333.475368845,621306.3849469193,0.50263757,0.897159090909091,HEALTHY,38.84345915189509,-7.602204775277794
jpr_20240528_AB01_MS_aligned_sun-all,19,4,288,1072,4300333.475368845,621309.5849469001,0.49383774,0.9090909090909092,HEALTHY,38.84345871069238,-7.602167912370808
jpr_20240528_AB01_MS_aligned_sun-all,19,5,352,1072,4300333.475368845,621312.784946881,0.51442397,0.8639204545454545,HEALTHY,38.843458269478056,-7.602131049464628
jpr_20240528_AB01_MS_aligned_sun-all,19,6,416,1072,4300333.475368845,621315.9849468619,0.5012986,0.8909090909090909,HEALTHY,38.84345782825208,-7.602094186559256
jpr_20240528_AB01_MS_aligned_sun-all,19,7,480,1072,4300333.475368845,621319.1849468428,0.52682054,0.7982954545454546,HEALTHY,38.843457387014496,-7.60205732365469
jpr_20240528_AB01_MS_aligned_sun-all,19,8,544,1072,4300333.475368845,621322.3849468237,0.52830946,0.8053977272727273,HEALTHY,38.84345694576526,-7.602020460750935
jpr_20240528_AB01_MS_aligned_sun-all,19,9,608,1072,4300333.475368845,621325.5849468046,0.5289593,0.8571022727272727,HEALTHY,38.84345650450441,-7.601983597847986
jpr_20240528_AB01_MS_aligned_sun-all,19,10,672,1072,4300333.475368845,621328.7849467854,0.54647595,0.7534090909090909,HEALTHY,38.843456063231926,-7.601946734945846
jpr_20240528_AB01_MS_aligned_sun-all,19,11,736,1072,4300333.475368845,621331.9849467663,0.5010987,0.8213068181818182,HEALTHY,38.84345562194781,-7.601909872044515
jpr_20240528_AB01_MS_aligned_sun-all,19,12,800,1072,4300333.475368845,621335.1849467471,0.4990631,0.8241477272727272,HEALTHY,38.84345518065208,-7.601873009143989
jpr_20240528_AB01_MS_aligned_sun-all,19,13,864,1072,4300333.475368845,621338.3849467281,0.5056786,0.8017045454545455,HEALTHY,38.84345473934471,-7.601836146244271
jpr_20240528_AB01_MS_aligned_sun-all,19,14,928,1072,4300333.475368845,621341.584946709,0.53616667,0.8068181818181818,HEALTHY,38.84345429802571,-7.601799283345364
jpr_20240528_AB01_MS_aligned_sun-all,19,15,992,1072,4300333.475368845,621344.7849466898,0.58348656,0.7840909090909091,HEALTHY,38.843453856695085,-7.601762420447264
jpr_20240528_AB01_MS_aligned_sun-all,19,16,1056,1072,4300333.475368845,621347.9849466707,0.525916,0.9340909090909092,HEALTHY,38.84345341535283,-7.601725557549971
jpr_20240528_AB01_MS_aligned_sun-all,19,17,1120,1072,4300333.475368845,621351.1849466516,0.5316113,0.8818181818181818,HEALTHY,38.84345297399894,-7.601688694653486
jpr_20240528_AB01_MS_aligned_sun-all,19,18,1184,1072,4300333.475368845,621354.3849466324,0.50073886,0.8088068181818182,HEALTHY,38.843452532633435,-7.6016518317578115
jpr_20240528_AB01_MS_aligned_sun-all,19,19,1248,1072,4300333.475368845,621357.5849466133,0.55472773,0.7920454545454545,HEALTHY,38.843452091256296,-7.601614968862942
jpr_20240528_AB01_MS_aligned_sun-all,19,20,1312,1072,4300333.475368845,621360.7849465943,0.5106657,0.819034090909091,HEALTHY,38.84345164986752,-7.601578105968882
jpr_20240528_AB01_MS_aligned_sun-all,19,21,1376,1072,4300333.475368845,621363.9849465751,0.5233796,0.7727272727272727,HEALTHY,38.843451208467116,-7.60154124307563
jpr_20240528_AB01_MS_aligned_sun-all,19,22,1440,1072,4300333.475368845,621367.184946556,0.63651437,0.7775568181818182,HEALTHY,38.843450767055096,-7.6015043801831865
jpr_20240528_AB01_MS_aligned_sun-all,19,23,1504,1072,4300333.475368845,621370.3849465369,0.5661081,0.7426136363636363,HEALTHY,38.84345032563143,-7.6014675172915505
jpr_20240528_AB01_MS_aligned_sun-all,19,24,1568,1072,4300333.475368845,621373.5849465177,0.5291815,0.796875,HEALTHY,38.84344988419615,-7.601430654400724
jpr_20240528_AB01_MS_aligned_sun-all,19,25,1632,1072,4300333.475368845,621376.7849464986,0.45571196,0.9048295454545454,HEALTHY,38.84344944274924,-7.601393791510706
jpr_20240528_AB01_MS_aligned_sun-all,19,26,1696,1072,4300333.475368845,621379.9849464794,0.4098494,1.0,HEALTHY,38.84344900129069,-7.601356928621495
jpr_20240528_AB01_MS_aligned_sun-all,19,27,1760,1072,4300333.475368845,621383.1849464604,0.41084602,1.0,HEALTHY,38.84344855982052,-7.601320065733091
jpr_20240528_AB01_MS_aligned_sun-all,19,28,1824,1072,4300333.475368845,621386.3849464413,0.4641294,1.0,HEALTHY,38.84344811833872,-7.601283202845497
jpr_20240528_AB01_MS_aligned_sun-all,19,29,1888,1072,4300333.475368845,621389.5849464221,0.5235359,0.9573863636363636,HEALTHY,38.843447676845294,-7.6012463399587125
jpr_20240528_AB01_MS_aligned_sun-all,19,30,1952,1072,4300333.475368845,621392.784946403,0.5694489,0.8579545454545454,HEALTHY,38.84344723534023,-7.601209477072735
jpr_20240528_AB01_MS_aligned_sun-all,19,31,2016,1072,4300333.475368845,621395.9849463839,0.5462073,0.8125,HEALTHY,38.843446793823546,-7.601172614187565
jpr_20240528_AB01_MS_aligned_sun-all,19,32,2080,1072,4300333.475368845,621399.1849463647,0.58285093,0.784375,HEALTHY,38.84344635229523,-7.601135751303205
jpr_20240528_AB01_MS_aligned_sun-all,19,33,2144,1072,4300333.475368845,621402.3849463456,0.5451945,0.7772727272727272,HEALTHY,38.84344591075529,-7.601098888419652
jpr_20240528_AB01_MS_aligned_sun-all,19,34,2208,1072,4300333.475368845,621405.5849463266,0.5595649,0.8076704545454545,HEALTHY,38.843445469203715,-7.601062025536909
jpr_20240528_AB01_MS_aligned_sun-all,19,35,2272,1072,4300333.475368845,621408.7849463074,0.5404829,0.7829545454545455,HEALTHY,38.84344502764051,-7.601025162654973
jpr_20240528_AB01_MS_aligned_sun-all,19,36,2336,1072,4300333.475368845,621411.9849462883,0.53708655,0.7619318181818182,HEALTHY,38.84344458606568,-7.600988299773846
jpr_20240528_AB01_MS_aligned_sun-all,19,37,2400,1072,4300333.475368845,621415.1849462691,0.5391857,0.7553977272727272,HEALTHY,38.843444144479214,-7.600951436893528
jpr_20240528_AB01_MS_aligned_sun-all,19,38,2464,1072,4300333.475368845,621418.38494625,0.54075044,0.7778409090909091,HEALTHY,38.84344370288113,-7.600914574014019
jpr_20240528_AB01_MS_aligned_sun-all,19,39,2528,1072,4300333.475368845,621421.5849462309,0.5395193,0.7715909090909091,HEALTHY,38.84344326127141,-7.600877711135317
jpr_20240528_AB01_MS_aligned_sun-all,19,40,2592,1072,4300333.475368845,621424.7849462117,0.5056014,0.7514204545454546,HEALTHY,38.843442819650065,-7.600840848257425
jpr_20240528_AB01_MS_aligned_sun-all,19,41,2656,1072,4300333.475368845,621427.9849461927,0.5606691,0.8724431818181818,HEALTHY,38.843442378017095,-7.60080398538034
jpr_20240528_AB01_MS_aligned_sun-all,19,42,2720,1072,4300333.475368845,621431.1849461736,0.4952847,0.8471590909090909,HEALTHY,38.84344193637248,-7.600767122504065
